idade,renda_anual,tipo_moradia,tempo_emprego,finalidade_emprestimo,classe_emprestimo,valor_emprestimo,taxa_juros,inadimplente,percentual_renda,historico_inadimplencia,tempo_historico_credito
24,134000,Alugada,8.0,Pessoal,D,25000,16.07,0,0.19,Sim,3
25,134000,Alugada,7.0,Saúde,B,25000,10.62,0,0.19,Não,2
25,15600,Própria,0.0,Empreendedorismo,F,3200,18.09,1,0.21,Não,2
25,135000,Alugada,5.0,Educação,B,25000,11.36,0,0.19,Não,4
26,135660,Alugada,10.0,Consolidação de dívidas,B,25000,12.53,0,0.18,Não,4
25,145000,Alugada,0.0,Educação,B,25000,9.99,0,0.17,Não,4
23,150000,Alugada,4.0,Educação,B,25000,10.36,0,0.17,Não,3
23,165000,Financiada,3.0,Educação,A,9600,5.99,0,0.06,Não,3
22,153000,Financiada,5.0,Consolidação de dívidas,D,24000,15.62,1,0.16,Sim,2
24,165000,Financiada,5.0,Pessoal,B,20000,10.37,0,0.12,Não,4
25,165000,Financiada,0.0,Reforma residencial,F,25000,19.74,0,0.15,Não,4
21,165000,Financiada,5.0,Educação,A,20000,6.91,0,0.12,Não,4
23,16000,Própria,7.0,Saúde,A,6000,7.9,1,0.38,Não,2
23,16000,Financiada,3.0,Consolidação de dívidas,C,2275,13.06,0,0.14,Sim,4
23,16000,Própria,7.0,Pessoal,A,2000,6.39,0,0.13,Não,3
23,148000,Alugada,1.0,Consolidação de dívidas,E,25000,14.93,1,0.17,Não,3
23,16000,Financiada,1.0,Saúde,C,5600,12.84,1,0.35,Não,4
24,16020,Própria,3.0,Empreendedorismo,E,3625,17.14,1,0.23,Sim,2
22,16094,Financiada,2.0,Empreendedorismo,A,5500,7.14,1,0.34,Não,3
25,175000,Alugada,2.0,Pessoal,A,25000,8.9,0,0.14,Não,2
22,16200,Própria,6.0,Pessoal,B,2000,12.42,0,0.12,Não,3
24,185000,Alugada,7.0,Reforma residencial,C,25000,12.68,0,0.14,Sim,2
25,162000,Alugada,9.0,Pessoal,C,25000,11.03,0,0.15,Não,2
26,161000,Alugada,10.0,Empreendedorismo,A,30000,7.9,0,0.19,Não,4
22,160000,Financiada,0.0,Saúde,B,35000,10.65,0,0.22,Não,4
25,225000,Alugada,5.0,Empreendedorismo,B,25000,11.86,0,0.11,Não,4
25,16400,Própria,1.0,Pessoal,A,5000,8.94,1,0.3,Não,4
23,16500,Própria,6.0,Empreendedorismo,B,4375,9.63,1,0.27,Não,4
25,49500,Alugada,6.0,Pessoal,C,24750,14.22,1,0.5,Não,3
23,60000,Alugada,4.0,Consolidação de dívidas,B,24750,9.33,1,0.41,Não,3
24,84200,Alugada,8.0,Saúde,C,24500,13.85,0,0.29,Não,4
22,16800,Financiada,5.0,Educação,B,2000,10.65,0,0.12,Não,2
24,92000,Alugada,8.0,Saúde,B,24500,11.46,0,0.27,Não,4
23,160000,Financiada,5.0,Pessoal,A,35000,7.66,0,0.22,Não,2
24,160000,Financiada,9.0,Empreendedorismo,E,12000,16.77,0,0.07,Não,4
25,160000,Financiada,1.0,Pessoal,B,12000,9.63,0,0.07,Não,4
26,160000,Alugada,6.0,Pessoal,C,25000,12.23,0,0.16,Sim,4
25,125800,Financiada,0.0,Saúde,D,10000,14.09,1,0.07,Não,4
25,54000,Alugada,2.0,Pessoal,C,24250,13.98,1,0.45,Não,4
23,62500,Alugada,1.0,Educação,B,24250,10.62,1,0.39,Não,4
24,16800,Financiada,,Consolidação de dívidas,A,3900,,1,0.23,Não,3
25,68400,Alugada,9.0,Pessoal,E,24250,17.56,1,0.35,Não,4
26,56045,Alugada,1.0,Saúde,D,24250,14.96,1,0.37,Não,2
22,74000,Alugada,7.0,Consolidação de dívidas,D,24250,15.65,1,0.33,Sim,2
24,65453,Alugada,9.0,Saúde,D,24250,15.7,1,0.31,Não,2
24,89908,Alugada,1.0,Empreendedorismo,B,24250,12.53,0,0.27,Não,3
26,78000,Alugada,0.0,Reforma residencial,E,24250,17.56,1,0.31,Sim,3
23,100000,Alugada,0.0,Pessoal,C,24250,12.87,0,0.24,Sim,2
23,103000,Alugada,6.0,Pessoal,D,24250,15.7,0,0.24,Não,2
25,160000,Financiada,2.0,Educação,A,9000,,0,0.06,Não,3
25,160000,Própria,5.0,Empreendedorismo,B,15000,11.14,0,0.09,Não,4
24,160000,Financiada,3.0,Empreendedorismo,D,20000,16.0,0,0.13,Não,3
23,160000,Financiada,2.0,Educação,D,25000,15.65,0,0.16,Sim,2
26,160000,Financiada,0.0,Consolidação de dívidas,C,13750,,0,0.09,Não,4
21,160000,Financiada,3.0,Empreendedorismo,D,15250,15.31,0,0.1,Sim,4
25,160000,Financiada,3.0,Empreendedorismo,C,20000,13.47,0,0.13,Sim,2
22,16800,Financiada,0.0,Reforma residencial,C,4750,13.85,1,0.28,Sim,2
25,111996,Alugada,9.0,Pessoal,D,24250,,0,0.22,Não,3
21,16800,Financiada,0.0,Empreendedorismo,B,6000,10.39,1,0.36,Não,4
25,115200,Alugada,0.0,Reforma residencial,B,24250,11.36,0,0.21,Não,2
23,144000,Alugada,0.0,Educação,B,24250,11.83,0,0.17,Não,3
23,287000,Alugada,3.0,Educação,B,24250,12.53,0,0.08,Não,3
22,108000,Alugada,1.0,Reforma residencial,D,24150,14.96,1,0.22,Sim,3
22,43000,Alugada,7.0,Consolidação de dívidas,C,24000,13.85,1,0.56,Sim,3
23,47004,Alugada,1.0,Empreendedorismo,B,24000,11.58,1,0.51,Não,4
24,48000,Alugada,4.0,Empreendedorismo,D,24000,16.29,1,0.5,Sim,2
26,48000,Alugada,4.0,Saúde,A,24000,,1,0.5,Não,3
21,44964,Alugada,2.0,Educação,D,24000,16.29,1,0.53,Sim,2
25,52000,Alugada,,Pessoal,B,24000,10.74,1,0.46,Não,2
22,17352,Financiada,,Educação,C,2250,15.27,0,0.13,Sim,3
24,47000,Alugada,3.0,Pessoal,F,24000,17.8,1,0.51,Não,2
22,17400,Financiada,6.0,Empreendedorismo,B,1000,11.36,0,0.06,Não,2
22,49000,Alugada,2.0,Saúde,E,24000,17.56,1,0.49,Não,4
26,60000,Alugada,0.0,Pessoal,A,24000,7.9,1,0.4,Não,4
25,60000,Alugada,3.0,Pessoal,B,24000,10.99,1,0.4,Não,4
22,60000,Alugada,0.0,Pessoal,A,24000,7.29,1,0.4,Não,3
21,60000,Alugada,5.0,Saúde,B,24000,10.75,1,0.4,Não,2
26,62004,Alugada,9.0,Consolidação de dívidas,A,24000,7.9,1,0.39,Não,3
22,62400,Alugada,3.0,Educação,D,24000,14.84,1,0.38,Não,2
26,65000,Alugada,10.0,Consolidação de dívidas,A,24000,,1,0.37,Não,2
22,17760,Financiada,6.0,Educação,C,4975,,1,0.28,Sim,3
23,59000,Alugada,5.0,Consolidação de dívidas,E,24000,19.69,1,0.41,Sim,2
23,66000,Alugada,6.0,Empreendedorismo,A,24000,,1,0.36,Não,4
24,60000,Alugada,0.0,Empreendedorismo,D,24000,14.96,1,0.4,Não,4
25,66143,Alugada,9.0,Educação,A,24000,6.99,1,0.36,Não,3
22,62250,Alugada,3.0,Pessoal,E,24000,16.45,1,0.39,Sim,4
24,70000,Alugada,8.0,Educação,B,24000,10.99,1,0.34,Não,4
23,74000,Alugada,7.0,Consolidação de dívidas,B,24000,10.99,1,0.32,Não,2
22,18000,Própria,3.0,Pessoal,A,3000,7.9,1,0.17,Não,4
22,75000,Alugada,6.0,Educação,B,24000,12.69,1,0.32,Não,4
24,75000,Alugada,9.0,Saúde,B,24000,10.37,1,0.32,Não,3
24,75000,Alugada,7.0,Reforma residencial,C,24000,,1,0.32,Não,3
26,69000,Alugada,0.0,Consolidação de dívidas,F,24000,15.83,1,0.35,Não,3
23,78000,Alugada,4.0,Pessoal,C,24000,13.92,1,0.31,Não,3
22,18000,Própria,,Empreendedorismo,B,2000,11.49,0,0.11,Não,3
24,80000,Alugada,2.0,Saúde,B,24000,10.25,0,0.3,Não,2
22,18000,Própria,1.0,Reforma residencial,A,3500,7.49,1,0.19,Não,4
23,18000,Própria,3.0,Educação,A,4000,5.99,1,0.22,Não,2
23,74700,Alugada,6.0,Pessoal,D,24000,12.92,1,0.32,Não,2
26,88596,Alugada,3.0,Pessoal,B,24000,11.58,0,0.27,Não,3
25,95000,Alugada,4.0,Educação,A,24000,8.9,0,0.25,Não,2
22,83000,Alugada,6.0,Consolidação de dívidas,E,24000,19.69,1,0.29,Não,3
25,95000,Alugada,9.0,Empreendedorismo,A,24000,6.54,0,0.25,Não,4
21,18000,Própria,3.0,Reforma residencial,D,4900,14.54,1,0.27,Sim,4
21,18000,Própria,,Educação,B,5000,11.11,1,0.28,Não,2
26,100000,Alugada,5.0,Pessoal,C,24000,12.73,0,0.24,Não,4
24,110000,Alugada,7.0,Empreendedorismo,D,24000,15.62,0,0.22,Não,4
24,18000,Própria,0.0,Reforma residencial,A,6250,6.54,1,0.35,Não,4
22,98000,Alugada,7.0,Consolidação de dívidas,F,24000,,1,0.24,Sim,2
26,103872,Alugada,6.0,Consolidação de dívidas,G,24000,20.03,1,0.23,Não,4
22,120000,Alugada,4.0,Educação,B,24000,9.91,0,0.2,Não,4
24,120000,Alugada,1.0,Empreendedorismo,B,24000,12.69,0,0.2,Não,4
26,108000,Alugada,9.0,Educação,G,24000,20.16,1,0.22,Não,3
24,124080,Alugada,4.0,Pessoal,D,24000,16.49,0,0.19,Sim,4
23,18000,Financiada,1.0,Saúde,D,2500,15.95,1,0.14,Não,2
24,130000,Alugada,7.0,Consolidação de dívidas,B,24000,11.49,0,0.18,Não,3
25,135000,Alugada,8.0,Pessoal,B,24000,10.99,0,0.18,Não,2
24,135000,Alugada,4.0,Reforma residencial,C,24000,13.79,0,0.18,Não,2
23,114750,Alugada,2.0,Saúde,G,24000,20.03,1,0.18,Sim,3
23,150000,Alugada,0.0,Educação,A,24000,7.49,0,0.16,Não,4
23,138000,Alugada,7.0,Consolidação de dívidas,D,24000,16.0,1,0.17,Sim,2
24,18000,Própria,6.0,Pessoal,A,13000,7.88,1,0.72,Não,3
21,18000,Própria,0.0,Empreendedorismo,B,6250,10.62,1,0.35,Não,4
26,155000,Alugada,7.0,Consolidação de dívidas,B,24000,10.99,0,0.15,Não,4
26,148000,Alugada,1.0,Educação,F,24000,18.3,1,0.16,Não,2
26,170000,Alugada,3.0,Consolidação de dívidas,C,24000,,0,0.14,Sim,2
21,18000,Própria,1.0,Pessoal,B,2500,11.36,0,0.14,Não,3
24,43896,Alugada,8.0,Reforma residencial,B,23975,,1,0.55,Não,2
23,120000,Alugada,4.0,Saúde,C,23750,13.47,0,0.2,Não,2
24,54996,Alugada,2.0,Pessoal,B,23600,11.89,1,0.43,Não,3
24,18000,Financiada,0.0,Consolidação de dívidas,B,10000,12.18,1,0.56,Não,2
25,102000,Alugada,9.0,Consolidação de dívidas,C,23600,13.49,0,0.23,Não,4
23,75000,Alugada,3.0,Pessoal,E,23575,14.5,1,0.31,Não,4
22,18000,Própria,2.0,Saúde,C,4000,,1,0.22,Não,2
22,18000,Própria,1.0,Saúde,D,5400,15.31,1,0.3,Sim,2
25,18000,Financiada,1.0,Saúde,B,4000,,1,0.22,Não,3
21,18000,Própria,5.0,Empreendedorismo,B,3375,,1,0.19,Não,2
22,66960,Alugada,1.0,Empreendedorismo,A,23400,7.49,1,0.35,Não,2
22,43385,Alugada,7.0,Pessoal,C,23000,,1,0.53,Não,3
25,56544,Alugada,3.0,Educação,B,23000,,1,0.41,Não,2
23,60000,Alugada,2.0,Empreendedorismo,B,23000,12.18,1,0.38,Não,4
24,18000,Financiada,3.0,Empreendedorismo,C,1200,11.34,0,0.07,Sim,4
25,63208,Alugada,9.0,Educação,B,23000,9.91,1,0.36,Não,3
24,65000,Alugada,0.0,Reforma residencial,B,23000,11.99,1,0.35,Não,4
23,68000,Alugada,7.0,Educação,B,23000,9.62,1,0.34,Não,2
22,18000,Própria,1.0,Consolidação de dívidas,B,3000,9.96,1,0.17,Não,3
25,80000,Alugada,9.0,Empreendedorismo,C,23000,,0,0.29,Não,2
24,88000,Alugada,1.0,Empreendedorismo,D,23000,14.54,1,0.26,Não,2
22,58600,Alugada,5.0,Saúde,B,22750,11.36,1,0.39,Não,4
23,70000,Alugada,7.0,Consolidação de dívidas,C,22500,14.27,1,0.32,Não,2
24,18287,Própria,3.0,Reforma residencial,B,3000,11.99,1,0.16,Não,3
26,69846,Alugada,2.0,Educação,F,22500,18.99,1,0.32,Sim,2
24,73000,Alugada,0.0,Empreendedorismo,E,22400,16.7,1,0.31,Sim,4
24,18500,Financiada,8.0,Pessoal,A,5000,9.32,1,0.27,Não,3
23,35000,Alugada,2.0,Consolidação de dívidas,B,22250,12.69,1,0.64,Não,3
25,43000,Alugada,9.0,Reforma residencial,C,22000,13.11,1,0.51,Não,2
25,52000,Alugada,4.0,Pessoal,B,22000,10.74,1,0.42,Não,2
21,18701,Financiada,0.0,Pessoal,D,4200,14.11,1,0.22,Sim,4
22,57000,Alugada,6.0,Educação,B,22000,9.63,1,0.39,Não,3
25,58000,Alugada,0.0,Saúde,C,22000,14.65,1,0.38,Não,2
23,60000,Alugada,6.0,Consolidação de dívidas,B,22000,10.25,1,0.37,Não,4
24,60000,Alugada,3.0,Empreendedorismo,C,22000,14.26,1,0.37,Sim,2
25,18840,Financiada,5.0,Educação,B,3000,9.91,1,0.16,Não,2
26,56000,Alugada,7.0,Saúde,E,22000,17.19,1,0.39,Não,3
22,70000,Alugada,3.0,Educação,B,22000,11.36,1,0.31,Não,4
22,66000,Alugada,1.0,Educação,F,22000,,1,0.33,Não,2
23,74064,Alugada,3.0,Consolidação de dívidas,B,22000,10.59,0,0.3,Não,3
24,76597,Alugada,5.0,Educação,B,22000,9.25,0,0.29,Não,2
22,19000,Própria,6.0,Saúde,A,3625,8.49,1,0.19,Não,3
26,77000,Alugada,0.0,Empreendedorismo,A,22000,6.54,0,0.29,Não,3
21,19000,Própria,5.0,Saúde,A,6000,8.49,1,0.32,Não,3
24,80000,Alugada,0.0,Saúde,A,22000,,0,0.28,Não,4
26,82600,Alugada,10.0,Empreendedorismo,B,22000,12.69,0,0.27,Não,2
24,19000,Própria,3.0,Saúde,C,7400,13.85,1,0.39,Não,2
25,19000,Própria,3.0,Consolidação de dívidas,A,4000,7.4,1,0.21,Não,3
23,84000,Alugada,3.0,Consolidação de dívidas,B,22000,11.71,0,0.26,Não,4
25,77650,Alugada,8.0,Pessoal,B,22000,11.48,1,0.28,Não,3
25,82000,Alugada,1.0,Educação,E,22000,17.51,1,0.27,Não,2
21,19012,Financiada,0.0,Consolidação de dívidas,D,3500,14.61,1,0.18,Não,3
23,99996,Alugada,3.0,Consolidação de dívidas,A,22000,7.88,0,0.22,Não,4
23,110000,Alugada,0.0,Pessoal,B,22000,,0,0.2,Não,3
22,19200,Financiada,6.0,Pessoal,B,4950,11.71,1,0.26,Não,2
25,57000,Alugada,4.0,Pessoal,B,21700,11.99,1,0.38,Não,2
24,54000,Alugada,5.0,Empreendedorismo,C,21600,13.49,1,0.4,Não,2
23,56000,Alugada,8.0,Saúde,G,21600,21.21,1,0.39,Sim,4
26,63000,Alugada,2.0,Consolidação de dívidas,C,21600,14.35,1,0.34,Sim,3
22,82000,Alugada,3.0,Pessoal,C,21600,13.61,0,0.26,Sim,3
22,78000,Alugada,6.0,Consolidação de dívidas,B,21600,11.26,1,0.28,Não,3
22,19200,Própria,0.0,Empreendedorismo,B,2400,10.59,0,0.13,Não,3
24,112140,Alugada,8.0,Saúde,A,21600,7.9,0,0.19,Não,2
24,19200,Financiada,,Reforma residencial,A,7000,5.99,1,0.36,Não,4
25,19200,Própria,4.0,Educação,B,3000,11.99,1,0.16,Não,4
24,59000,Alugada,5.0,Saúde,D,21500,16.89,1,0.36,Não,3
24,70000,Alugada,5.0,Reforma residencial,B,21500,9.99,1,0.31,Não,3
24,116000,Alugada,5.0,Educação,D,21500,15.33,0,0.19,Sim,3
25,60000,Alugada,5.0,Educação,A,21450,7.29,1,0.36,Não,4
22,31000,Alugada,5.0,Consolidação de dívidas,B,21250,12.42,1,0.69,Não,3
25,47052,Alugada,5.0,Empreendedorismo,B,21250,10.99,1,0.45,Não,2
25,51060,Alugada,9.0,Empreendedorismo,A,21250,6.91,1,0.42,Não,2
22,19200,Financiada,6.0,Consolidação de dívidas,C,5000,14.17,1,0.26,Sim,2
22,53000,Alugada,3.0,Saúde,B,21250,10.25,1,0.4,Não,3
26,19200,Própria,0.0,Educação,B,9250,,1,0.48,Não,2
24,56000,Alugada,8.0,Empreendedorismo,D,21250,15.95,1,0.38,Sim,3
24,65000,Alugada,4.0,Educação,D,21250,15.95,1,0.33,Sim,4
21,35000,Alugada,3.0,Empreendedorismo,B,21000,12.53,1,0.6,Não,4
22,19200,Financiada,6.0,Reforma residencial,D,1400,14.91,1,0.07,Sim,4
23,19200,Financiada,7.0,Saúde,A,3000,,1,0.16,Não,4
26,40000,Alugada,3.0,Saúde,A,21000,6.54,1,0.53,Não,4
25,19200,Própria,2.0,Empreendedorismo,B,1000,,0,0.05,Não,3
26,42000,Alugada,0.0,Saúde,F,21000,17.26,1,0.5,Sim,4
23,63000,Alugada,2.0,Saúde,B,21000,11.36,1,0.33,Não,2
26,19200,Financiada,5.0,Empreendedorismo,A,4000,7.51,1,0.21,Não,4
22,59000,Alugada,2.0,Pessoal,B,21000,10.71,1,0.36,Não,3
22,70500,Alugada,3.0,Pessoal,C,21000,13.98,0,0.3,Sim,4
26,65219,Alugada,11.0,Consolidação de dívidas,D,21000,14.09,1,0.32,Não,3
22,75000,Alugada,2.0,Educação,B,21000,10.0,0,0.28,Não,3
22,19200,Financiada,3.0,Saúde,D,5000,15.33,1,0.26,Não,3
25,62047,Alugada,9.0,Saúde,E,21000,16.32,1,0.29,Sim,4
24,79000,Alugada,8.0,Reforma residencial,A,21000,7.9,0,0.27,Não,2
23,80000,Alugada,3.0,Saúde,B,21000,11.99,0,0.26,Não,3
24,84000,Alugada,8.0,Saúde,B,21000,10.75,0,0.25,Não,4
26,85000,Alugada,3.0,Reforma residencial,C,21000,13.92,0,0.25,Não,3
22,93000,Alugada,1.0,Educação,B,21000,9.91,0,0.23,Não,3
26,81000,Alugada,10.0,Educação,E,21000,16.95,1,0.26,Sim,3
26,97000,Alugada,1.0,Educação,A,21000,7.9,0,0.22,Não,3
26,97000,Alugada,3.0,Educação,C,21000,,0,0.22,Sim,3
25,100000,Alugada,2.0,Pessoal,D,21000,16.49,1,0.21,Sim,3
26,19200,Outra,0.0,Pessoal,C,7500,11.97,1,0.39,Sim,2
21,19253,Financiada,,Consolidação de dívidas,A,6250,6.17,1,0.32,Não,3
26,125000,Alugada,5.0,Reforma residencial,A,21000,8.9,0,0.17,Não,2
25,125000,Alugada,9.0,Educação,C,21000,12.99,0,0.17,Sim,3
23,82000,Alugada,2.0,Pessoal,B,20900,12.69,0,0.25,Não,2
21,19500,Financiada,0.0,Educação,B,15000,9.64,1,0.77,Não,2
26,50000,Alugada,7.0,Empreendedorismo,A,20500,7.49,1,0.41,Não,3
23,70000,Alugada,2.0,Educação,C,20500,13.16,0,0.29,Sim,3
22,19800,Própria,1.0,Educação,A,2100,8.38,0,0.11,Não,4
123,80004,Alugada,2.0,Educação,B,20400,10.25,0,0.25,Não,3
23,54000,Alugada,7.0,Pessoal,A,20375,7.49,1,0.38,Não,2
26,26000,Alugada,10.0,Educação,B,20050,9.76,1,0.77,Não,2
24,33000,Alugada,1.0,Consolidação de dívidas,B,20000,10.99,1,0.61,Não,3
23,20000,Própria,0.0,Pessoal,B,5000,11.71,0,0.25,Não,4
22,20000,Própria,6.0,Pessoal,B,9250,10.65,0,0.46,Não,4
24,35364,Alugada,1.0,Saúde,B,20000,12.53,1,0.57,Não,4
25,38000,Alugada,4.0,Saúde,D,20000,14.59,1,0.53,Não,4
23,32000,Alugada,3.0,Consolidação de dívidas,D,20000,12.61,1,0.63,Não,4
25,38004,Alugada,6.0,Saúde,C,20000,13.11,1,0.53,Não,2
23,20000,Financiada,2.0,Saúde,B,6400,10.65,0,0.32,Não,4
25,38556,Alugada,9.0,Pessoal,C,20000,11.22,1,0.52,Sim,4
23,32900,Alugada,1.0,Educação,D,20000,16.0,1,0.61,Não,2
25,34000,Alugada,10.0,Reforma residencial,B,20000,8.88,1,0.59,Não,4
24,40000,Alugada,4.0,Pessoal,B,20000,12.53,1,0.5,Não,3
21,36000,Alugada,5.0,Saúde,D,20000,,1,0.56,Sim,2
26,20000,Financiada,5.0,Saúde,A,4800,5.99,0,0.24,Não,3
25,42000,Alugada,2.0,Educação,C,20000,13.47,1,0.48,Não,4
22,42224,Alugada,7.0,Empreendedorismo,A,20000,6.99,1,0.47,Não,4
25,20000,Própria,0.0,Pessoal,D,5650,15.99,0,0.28,Sim,2
23,20000,Financiada,7.0,Educação,C,3625,,0,0.18,Sim,3
22,37212,Alugada,6.0,Consolidação de dívidas,E,20000,16.69,1,0.54,Não,3
25,38000,Alugada,9.0,Saúde,B,20000,11.11,1,0.53,Não,4
22,45000,Alugada,0.0,Educação,A,20000,7.9,1,0.44,Não,4
23,45000,Alugada,4.0,Pessoal,B,20000,10.25,1,0.44,Não,2
24,45000,Alugada,8.0,Saúde,E,20000,,1,0.44,Não,2
23,20000,Própria,7.0,Saúde,A,1200,7.49,0,0.06,Não,3
22,45000,Alugada,1.0,Consolidação de dívidas,C,20000,13.92,1,0.44,Sim,3
24,39000,Alugada,5.0,Saúde,D,20000,14.74,1,0.51,Não,2
24,46500,Alugada,5.0,Educação,B,20000,10.62,1,0.43,Não,2
22,48000,Alugada,7.0,Empreendedorismo,B,20000,10.65,1,0.42,Não,3
22,42000,Alugada,1.0,Pessoal,D,20000,12.99,1,0.48,Não,3
22,48500,Alugada,1.0,Empreendedorismo,B,20000,11.36,1,0.41,Não,4
22,20000,Própria,3.0,Educação,A,7500,5.79,0,0.38,Não,4
23,49400,Alugada,0.0,Educação,A,20000,6.54,1,0.4,Não,4
25,20000,Financiada,1.0,Empreendedorismo,A,4000,5.79,0,0.2,Não,2
25,50000,Alugada,10.0,Consolidação de dívidas,A,20000,7.49,1,0.4,Não,3
25,50000,Alugada,9.0,Educação,C,20000,13.43,1,0.4,Não,2
22,50000,Alugada,6.0,Consolidação de dívidas,C,20000,13.22,1,0.4,Não,2
22,20000,Própria,1.0,Empreendedorismo,C,5000,14.72,0,0.25,Não,3
22,44000,Alugada,2.0,Educação,E,20000,15.68,1,0.45,Não,4
24,50866,Alugada,6.0,Saúde,B,20000,,1,0.39,Não,3
25,50950,Alugada,5.0,Reforma residencial,B,20000,11.48,1,0.39,Não,3
24,51000,Alugada,8.0,Empreendedorismo,B,20000,10.38,1,0.39,Não,3
22,51000,Alugada,5.0,Educação,B,20000,12.53,1,0.39,Não,3
22,51000,Alugada,0.0,Educação,C,20000,13.47,1,0.39,Não,2
24,51500,Alugada,6.0,Empreendedorismo,B,20000,12.21,1,0.39,Não,4
25,51996,Alugada,9.0,Empreendedorismo,B,20000,10.99,1,0.38,Não,3
25,52000,Alugada,1.0,Educação,B,20000,11.36,1,0.38,Não,4
22,46000,Alugada,2.0,Consolidação de dívidas,D,20000,16.0,1,0.43,Sim,4
26,20000,Financiada,1.0,Pessoal,A,1500,7.74,0,0.07,Não,3
24,52000,Alugada,8.0,Educação,D,20000,15.65,1,0.38,Sim,2
25,46000,Alugada,9.0,Consolidação de dívidas,C,20000,11.78,1,0.43,Sim,2
24,52559,Alugada,9.0,Reforma residencial,B,20000,,1,0.38,Não,3
22,47000,Alugada,5.0,Saúde,D,20000,16.77,1,0.43,Não,3
22,54000,Alugada,2.0,Educação,B,20000,9.91,1,0.37,Não,4
23,48000,Alugada,7.0,Saúde,D,20000,15.65,1,0.42,Não,4
23,48000,Alugada,0.0,Saúde,D,20000,14.96,1,0.42,Não,3
23,54000,Alugada,1.0,Empreendedorismo,B,20000,11.83,1,0.37,Não,4
24,48912,Alugada,0.0,Saúde,C,20000,11.66,1,0.41,Não,4
26,54996,Alugada,8.0,Educação,B,20000,12.18,1,0.36,Não,4
24,55000,Alugada,8.0,Reforma residencial,A,20000,6.91,1,0.36,Não,2
25,55000,Alugada,3.0,Consolidação de dívidas,A,20000,6.91,1,0.36,Não,3
26,49000,Alugada,0.0,Reforma residencial,F,20000,19.79,1,0.41,Não,3
25,55000,Alugada,0.0,Empreendedorismo,B,20000,9.88,1,0.36,Não,4
22,20000,Financiada,0.0,Pessoal,B,16600,9.76,0,0.83,Não,3
23,55000,Alugada,5.0,Consolidação de dívidas,B,20000,12.53,1,0.36,Não,2
25,55200,Alugada,7.0,Empreendedorismo,B,20000,,1,0.36,Não,4
23,20004,Financiada,6.0,Pessoal,A,7125,6.99,0,0.36,Não,2
23,57000,Alugada,3.0,Educação,D,20000,16.89,1,0.35,Não,2
22,51012,Alugada,1.0,Pessoal,D,20000,17.49,1,0.39,Sim,4
23,20004,Financiada,2.0,Educação,E,2500,16.82,0,0.12,Sim,2
26,20004,Financiada,4.0,Reforma residencial,B,3600,,0,0.18,Não,2
22,58000,Alugada,0.0,Consolidação de dívidas,C,20000,13.11,1,0.34,Não,2
23,58800,Alugada,7.0,Consolidação de dívidas,A,20000,7.66,1,0.34,Não,3
26,59000,Alugada,10.0,Saúde,A,20000,6.17,1,0.34,Não,3
26,53000,Alugada,1.0,Pessoal,E,20000,16.35,1,0.38,Sim,4
23,60000,Alugada,7.0,Saúde,A,20000,7.9,1,0.33,Não,2
24,54000,Alugada,2.0,Empreendedorismo,D,20000,16.49,1,0.37,Não,2
21,20245,Própria,5.0,Empreendedorismo,A,3550,,0,0.18,Não,4
26,20280,Financiada,5.0,Reforma residencial,A,7000,8.0,0,0.35,Não,2
24,60000,Alugada,0.0,Pessoal,B,20000,10.99,1,0.33,Não,2
24,20352,Própria,3.0,Empreendedorismo,A,7750,6.91,0,0.38,Não,3
25,54000,Alugada,6.0,Pessoal,B,20000,8.88,1,0.37,Não,3
24,60000,Alugada,8.0,Empreendedorismo,A,20000,,1,0.33,Não,4
23,54000,Alugada,6.0,Consolidação de dívidas,D,20000,14.84,1,0.37,Sim,3
23,54000,Alugada,2.0,Pessoal,B,20000,11.12,1,0.37,Não,2
22,60000,Alugada,4.0,Educação,A,20000,7.88,1,0.33,Não,3
25,60000,Alugada,2.0,Educação,B,20000,,1,0.33,Não,2
22,20400,Financiada,6.0,Educação,D,6000,15.99,0,0.29,Sim,4
24,20400,Financiada,5.0,Consolidação de dívidas,B,5500,10.99,0,0.27,Não,4
25,60000,Alugada,9.0,Educação,B,20000,,1,0.33,Não,3
25,54000,Alugada,1.0,Pessoal,D,20000,15.65,1,0.37,Sim,3
24,54000,Alugada,1.0,Pessoal,E,20000,17.04,1,0.37,Sim,3
23,60000,Alugada,3.0,Educação,B,20000,12.21,1,0.33,Não,2
21,20400,Própria,2.0,Educação,C,1275,15.23,0,0.06,Sim,3
25,54000,Alugada,1.0,Consolidação de dívidas,D,20000,14.11,1,0.37,Não,4
24,60000,Alugada,0.0,Pessoal,B,20000,11.14,1,0.33,Não,2
21,20400,Própria,5.0,Saúde,B,2400,11.49,0,0.12,Não,4
24,60000,Alugada,8.0,Pessoal,D,20000,13.87,1,0.33,Não,4
26,60000,Alugada,3.0,Reforma residencial,B,20000,10.08,1,0.33,Não,4
23,54504,Alugada,1.0,Pessoal,E,20000,16.7,1,0.37,Sim,4
24,55000,Alugada,2.0,Empreendedorismo,E,20000,18.64,1,0.36,Não,2
24,61000,Alugada,2.0,Reforma residencial,B,20000,12.18,1,0.33,Não,4
22,20400,Própria,0.0,Consolidação de dívidas,D,3800,,0,0.19,Sim,3
25,62000,Alugada,3.0,Saúde,A,20000,6.54,1,0.32,Não,3
